hominum,rdnumber,CaseNumber,Date2,year,trac2000,location,locatinr,LocationDescription,ArrestD,DomesticD,gridid,X_MetCent,Y_MetCent,All_Inside,YearFive,Population
94010023,Y011761, ,,1994,400100,1401,11, ,0,0,27207,359340.973255,570172.757678,1,1990 to 1994,2731743.0
94010024,Y012423, ,,1994,250800,2100,9, ,0,0,45539,348090.973255,582022.757678,1,1990 to 1994,2731743.0
94010025,Y013290, ,,1994,260700,2100,9, ,0,0,39729,350340.973255,578272.757678,1,1990 to 1994,2731743.0
94010026,Y014451, ,,1994,300800,1106,3, ,0,0,34846,351840.973255,575122.757678,1,1990 to 1994,2731743.0
94010027,Y014902, ,,1994,280800,1504,3, ,1,0,40449,353490.973255,578722.757678,1,1990 to 1994,2731743.0
94010028,Y013663, ,,1994,540100,2400,7, ,0,0,1814,359940.973255,553822.757678,1,1990 to 1994,2731743.0
94010029,Y014296, ,,1994,710500,2100,9, ,1,0,18326,355290.973255,564472.757678,1,1990 to 1994,2731743.0
94010031,Y017923, ,,1994,160800,2400,7, ,1,0,52553,351690.973255,586522.757678,1,1990 to 1994,2731743.0
94010032,Y018651, ,,1994,381200,2550,10, ,1,0,28375,359790.973255,570922.757678,1,1990 to 1994,2731743.0
94010033,Y018651, ,,1994,381200,2550,10, ,1,0,28375,359790.973255,570922.757678,1,1990 to 1994,2731743.0
94010034,Y020635, ,,1994,430100,2100,9, ,0,0,22573,363240.973255,567172.757678,1,1990 to 1994,2731743.0
94010035,Y022254, ,,1994,283900,3001,4, ,0,0,38136,356040.973255,577222.757678,1,1990 to 1994,2731743.0
94010036,Y023881, ,,1994,231200,1395,11, ,1,0,43461,350940.973255,580672.757678,1,1990 to 1994,2731743.0
94010037,Y024711, ,,1994,612200,1107,1, ,1,0,27193,357240.973255,570172.757678,1,1990 to 1994,2731743.0
94010038,Y024794, ,,1994,221100,2100,9, ,1,0,47894,351840.973255,583522.757678,1,1990 to 1994,2731743.0
94010039,Y026018, ,,1994,210400,2100,9, ,0,0,50447,350340.973255,585172.757678,1,1990 to 1994,2731743.0
94010040,Y030797, ,,1994,251800,2400,7, ,0,0,41580,348390.973255,579472.757678,1,1990 to 1994,2731743.0
94010041,Y031380, ,,1994,530500,2700,10, ,0,0,3430,357690.973255,554872.757678,0,1990 to 1994,2731743.0
94010042,Y031460, ,,1994,710400,2400,7, ,0,0,19257,355140.973255,565072.757678,1,1990 to 1994,2731743.0
94010043,Y031620, ,,1994,32000,2100,9, ,1,0,54679,356040.973255,587872.757678,1,1990 to 1994,2731743.0
94010044,Y032008, ,,1994,600900,2200,9, ,0,0,33243,356040.973255,574072.757678,1,1990 to 1994,2731743.0
94010045,Y032610, ,,1994,370300,2100,9, ,1,0,28364,358140.973255,570922.757678,1,1990 to 1994,2731743.0
94010046,Y032912, ,,1994,381600,1501,1, ,1,0,29299,358590.973255,571522.757678,1,1990 to 1994,2731743.0
94010047,Y033044, ,,1994,311400,1202,5, ,1,0,35563,354540.973255,575572.757678,1,1990 to 1994,2731743.0
94010048,Y026641, ,,1994,351500,1501,1, ,0,1,32329,358740.973255,573472.757678,1,1990 to 1994,2731743.0
94010049,Y034608, ,,1994,231600,2100,9, ,1,0,43233,351690.973255,580522.757678,1,1990 to 1994,2731743.0
94010050,Y035015, ,,1994,530200,2100,9, ,1,0,6231,358440.973255,556672.757678,1,1990 to 1994,2731743.0
94010051,Y035009, ,,1994,31600,1101,1, ,1,0,55144,355890.973255,588172.757678,1,1990 to 1994,2731743.0
94010052,Y036035, ,,1994,292300,1107,1, ,1,0,36241,351390.973255,576022.757678,1,1990 to 1994,2731743.0
94010053,Y037732, ,,1994,10700,1101,1, ,1,1,63754,354240.973255,593722.757678,1,1990 to 1994,2731743.0
94010054,Y037923, ,,1994,491000,2306,9, ,0,0,10427,358740.973255,559372.757678,1,1990 to 1994,2731743.0
94010055,Y039199, ,,1994,20800,1304,6, ,0,0,60015,352590.973255,591322.757678,1,1990 to 1994,2731743.0
94010056,Y041118, ,,1994,280800,1501,1, ,1,1,40916,353640.973255,579022.757678,1,1990 to 1994,2731743.0
94010057,Y041669, ,,1994,420900,2400,7, ,1,0,23025,361140.973255,567472.757678,1,1990 to 1994,2731743.0
94010058,Y041669, ,,1994,420900,2400,7, ,1,0,23025,361140.973255,567472.757678,1,1990 to 1994,2731743.0
94010059,Y043873, ,,1994,250800,2200,9, ,1,0,44842,348390.973255,581572.757678,1,1990 to 1994,2731743.0
94010060,Y040372, ,,1994,251500,2300,9, ,0,0,42507,347640.973255,580072.757678,1,1990 to 1994,2731743.0
94010061,Y042437, ,,1994,390300,1101,1, ,1,0,29312,360540.973255,571522.757678,1,1990 to 1994,2731743.0
94010062,Y043493, ,,1994,311300,1101,1, ,0,0,35326,353940.973255,575422.757678,1,1990 to 1994,2731743.0
94010080,Y017882, ,,1994,31100,1101,1, ,0,0,57237,355290.973255,589522.757678,1,1990 to 1994,2731743.0
94020063,Y045514, ,,1994,260900,2100,9, ,0,0,39266,350790.973255,577972.757678,1,1990 to 1994,2731743.0
94020064,Y041455, ,,1994,301200,1101,1, ,1,0,35321,353190.973255,575422.757678,1,1990 to 1994,2731743.0
94020065,Y046182, ,,1994,690800,1115,3, ,1,0,20926,360840.973255,566122.757678,1,1990 to 1994,2731743.0
94020066,Y046306, ,,1994,730500,3112,10, ,0,0,12287,358140.973255,560572.757678,1,1990 to 1994,2731743.0
94020067,Y047268, ,,1994,530100,2100,9, ,1,0,6237,359340.973255,556672.757678,1,1990 to 1994,2731743.0
94020068,Y047471, ,,1994,250800,1398,7, ,1,0,44841,348240.973255,581572.757678,1,1990 to 1994,2731743.0
94020069,Y048591, ,,1994,310600,2100,9, ,1,0,36971,356040.973255,576472.757678,1,1990 to 1994,2731743.0
94020070,Y048855, ,,1994,611900,1106,3, ,1,0,26018,355740.973255,569422.757678,1,1990 to 1994,2731743.0
94020071,Y048735, ,,1994,251900,2100,9, ,1,0,41340,347340.973255,579322.757678,1,1990 to 1994,2731743.0
94020074,Y049680, ,,1994,431200,2100,9, ,0,0,20013,363690.973255,565522.757678,1,1990 to 1994,2731743.0
94020075,Y050287, ,,1994,730200,1107,1, ,1,0,13673,356340.973255,561472.757678,1,1990 to 1994,2731743.0
94020076,Y051695, ,,1994,690800,2100,9, ,1,0,20458,360540.973255,565822.757678,1,1990 to 1994,2731743.0
94020077,Y051859, ,,1994,241400,2100,9, ,0,0,44882,354390.973255,581572.757678,1,1990 to 1994,2731743.0
94020078,Y052656, ,,1994,311300,1304,10, ,1,0,35791,353790.973255,575722.757678,1,1990 to 1994,2731743.0
94020079,Y052903, ,,1994,301400,1202,5, ,1,0,34616,352290.973255,574972.757678,1,1990 to 1994,2731743.0
94020081,Y053582, ,,1994,10600,1101,1, ,1,1,63061,355140.973255,593272.757678,1,1990 to 1994,2731743.0
94020082,Y054321, ,,1994,282700,2100,9, ,0,0,39517,353490.973255,578122.757678,1,1990 to 1994,2731743.0
94020083,Y054360, ,,1994,231600,2400,7, ,1,0,42767,351690.973255,580222.757678,1,1990 to 1994,2731743.0
94020084,Y055032, ,,1994,430500,2100,9, ,0,0,20938,362640.973255,566122.757678,1,1990 to 1994,2731743.0
94020085,Y056540, ,,1994,231500,2100,9, ,0,0,43230,351240.973255,580522.757678,1,1990 to 1994,2731743.0
94020086,Y057025, ,,1994,380900,1115,3, ,1,0,29773,359790.973255,571822.757678,1,1990 to 1994,2731743.0
94020087,Y058000, ,,1994,491300,2100,9, ,1,0,8097,358740.973255,557872.757678,1,1990 to 1994,2731743.0
94020088,Y060823, ,,1994,250400,1101,1, ,1,1,45993,346290.973255,582322.757678,1,1990 to 1994,2731743.0
94020089,Y061352, ,,1994,231600,2400,7, ,1,0,42767,351690.973255,580222.757678,1,1990 to 1994,2731743.0
94020090,Y061352, ,,1994,231600,2400,7, ,1,0,42767,351690.973255,580222.757678,1,1990 to 1994,2731743.0
94020091,Y061841, ,,1994,310900,2400,7, ,0,0,36961,354540.973255,576472.757678,1,1990 to 1994,2731743.0
94020092,Y062786, ,,1994,400400,2100,9, ,1,0,26042,359340.973255,569422.757678,1,1990 to 1994,2731743.0
94020093,Y062805, ,,1994,460300,2400,7, ,0,0,18854,364590.973255,564772.757678,1,1990 to 1994,2731743.0
94020094,Y064993, ,,1994,431300,1101,1, ,1,1,20480,363840.973255,565822.757678,1,1990 to 1994,2731743.0
94020095,Y065729, ,,1994,431200,2200,9, ,1,1,20010,363240.973255,565522.757678,1,1990 to 1994,2731743.0
94020096,Y065739, ,,1994,130500,2400,7, ,1,0,57211,351390.973255,589522.757678,1,1990 to 1994,2731743.0
94020097,Y065528, ,,1994,711000,7006,6, ,0,0,17170,356640.973255,563722.757678,1,1990 to 1994,2731743.0
94020098,Y063140, ,,1994,63200,1101,1, ,0,0,50731,357990.973255,585322.757678,1,1990 to 1994,2731743.0
94020099,Y067403, ,,1994,490900,2100,9, ,0,0,9033,359340.973255,558472.757678,1,1990 to 1994,2731743.0
94020100,Y067583, ,,1994,710900,2400,7, ,1,0,18573,357390.973255,564622.757678,1,1990 to 1994,2731743.0
94020101,Y067778, ,,1994,230600,2306,9, ,0,0,46020,350340.973255,582322.757678,1,1990 to 1994,2731743.0
94020102,Y068154, ,,1994,301800,1307,6, ,0,0,34602,350190.973255,574972.757678,1,1990 to 1994,2731743.0
94020103,Y068554, ,,1994,231200,2100,9, ,0,0,44624,350640.973255,581422.757678,1,1990 to 1994,2731743.0
94020104,Y068810, ,,1994,282900,2400,7, ,1,0,39521,354090.973255,578122.757678,1,1990 to 1994,2731743.0
94020105,Y068863, ,,1994,400800,1401,11, ,0,1,24179,359490.973255,568222.757678,1,1990 to 1994,2731743.0
94020106,Y069610, ,,1994,261000,1107,1, ,0,0,39024,349440.973255,577822.757678,1,1990 to 1994,2731743.0
94020107,Y070890, ,,1994,710800,2100,9, ,0,0,18570,356940.973255,564622.757678,1,1990 to 1994,2731743.0
94020108,Y070959, ,,1994,460700,2100,9, ,0,0,16060,364890.973255,562972.757678,1,1990 to 1994,2731743.0
94020109,Y071047, ,,1994,400400,1115,3, ,0,0,25811,359640.973255,569272.757678,1,1990 to 1994,2731743.0
94020110,Y071945, ,,1994,292400,1101,1, ,0,0,36236,350640.973255,576022.757678,1,1990 to 1994,2731743.0
94020111,Y072363, ,,1994,271200,2100,9, ,0,0,40908,352440.973255,579022.757678,1,1990 to 1994,2731743.0
94020112,Y072678, ,,1994,380800,2100,9, ,1,0,30003,359340.973255,571972.757678,1,1990 to 1994,2731743.0
94020113,Y074290, ,,1994,611600,2400,7, ,1,0,26943,354690.973255,570022.757678,1,1990 to 1994,2731743.0
94020114,Y075725, ,,1994,540100,3001,4, ,1,0,2519,360840.973255,554272.757678,1,1990 to 1994,2731743.0
94020115,Y075864, ,,1994,681400,2100,9, ,0,0,19968,356940.973255,565522.757678,1,1990 to 1994,2731743.0
94020116,Y075991, ,,1994,460500,1107,1, ,1,0,18846,363390.973255,564772.757678,1,1990 to 1994,2731743.0
94020117,Y076747, ,,1994,280900,2100,9, ,1,0,40918,353940.973255,579022.757678,1,1990 to 1994,2731743.0
94020118,Y075859, ,,1994,431000,2400,7, ,0,0,19770,362190.973255,565372.757678,1,1990 to 1994,2731743.0
94020119,Y079818, ,,1994,680900,2400,7, ,1,0,23006,358290.973255,567472.757678,1,1990 to 1994,2731743.0
94020120,Y080070, ,,1994,80500,1501,1, ,0,1,45134,357240.973255,581722.757678,1,1990 to 1994,2731743.0
94020121,Y080239, ,,1994,660700,2100,9, ,1,0,22978,354090.973255,567472.757678,1,1990 to 1994,2731743.0
94020122,Y080449, ,,1994,430600,1313,6, ,0,0,21409,363390.973255,566422.757678,1,1990 to 1994,2731743.0
94020123,Y080754, ,,1994,671100,1101,1, ,0,0,22756,355740.973255,567322.757678,1,1990 to 1994,2731743.0
94020124,Y060128, ,,1994,231300,1121,1, ,0,0,44153,349890.973255,581122.757678,1,1990 to 1994,2731743.0
94020125,Y081160, ,,1994,720700,1101,1, ,1,0,10870,355290.973255,559672.757678,1,1990 to 1994,2731743.0
94020126,Y081340, ,,1994,291300,2100,9, ,1,0,38109,351990.973255,577222.757678,1,1990 to 1994,2731743.0
94020127,Y081912, ,,1994,320500,1306,6, ,1,0,40948,358440.973255,579022.757678,1,1990 to 1994,2731743.0
94020128,Y081912, ,,1994,320500,1306,6, ,1,0,40948,358440.973255,579022.757678,1,1990 to 1994,2731743.0
94020129,Y082181, ,,1994,260600,2300,9, ,1,0,40657,349740.973255,578872.757678,1,1990 to 1994,2731743.0
94020130,Y058646, ,,1994,681300,2100,9, ,1,0,20669,357240.973255,565972.757678,1,1990 to 1994,2731743.0
94020131,Y084073, ,,1994,243200,1306,6, ,1,1,42791,355290.973255,580222.757678,1,1990 to 1994,2731743.0
94020456,Y063152, ,,1994,351300,1101,1, ,1,0,31868,359490.973255,573172.757678,1,1990 to 1994,2731743.0
94020826,Y062030, ,,1994,32100,1101,1, ,1,0,54915,356490.973255,588022.757678,1,1990 to 1994,2731743.0
94030132,Y085937, ,,1994,491000,1107,1, ,0,0,9959,358440.973255,559072.757678,1,1990 to 1994,2731743.0
94030133,Y086514, ,,1994,672000,1107,1, ,1,0,20654,354990.973255,565972.757678,1,1990 to 1994,2731743.0
94030135,Y088143, ,,1994,280800,3002,4, ,1,0,40216,353490.973255,578572.757678,1,1990 to 1994,2731743.0
94030136,Y089263, ,,1994,300500,2100,9, ,1,0,35772,350940.973255,575722.757678,1,1990 to 1994,2731743.0
94030137,Y091408, ,,1994,611700,1101,1, ,1,0,26711,354840.973255,569872.757678,1,1990 to 1994,2731743.0
94030138,Y091403, ,,1994,242800,2100,9, ,1,0,43475,353040.973255,580672.757678,1,1990 to 1994,2731743.0
94030139,Y091446, ,,1994,430700,1101,1, ,1,1,21179,363840.973255,566272.757678,1,1990 to 1994,2731743.0
94030140,Y083807, ,,1994,242700,2100,9, ,1,0,43705,352590.973255,580822.757678,1,1990 to 1994,2731743.0
94030141,Y092075, ,,1994,231500,2400,7, ,1,0,43229,351090.973255,580522.757678,1,1990 to 1994,2731743.0
94030142,Y092765, ,,1994,90300,1107,1, ,0,0,61346,342540.973255,592222.757678,1,1990 to 1994,2731743.0
94030143,Y092907, ,,1994,611400,1403,6, ,0,0,28109,354840.973255,570772.757678,1,1990 to 1994,2731743.0
94030144,Y092794, ,,1994,510200,2100,9, ,0,0,10698,364440.973255,559522.757678,1,1990 to 1994,2731743.0
94030145,Y092988, ,,1994,311400,2400,7, ,1,0,35329,354390.973255,575422.757678,1,1990 to 1994,2731743.0
94030146,Y089052, ,,1994,32100,1101,1, ,1,0,54214,356190.973255,587572.757678,1,1990 to 1994,2731743.0
94030147,Y094029, ,,1994,242400,2100,9, ,1,0,43713,353790.973255,580822.757678,1,1990 to 1994,2731743.0
94030148,Y094639, ,,1994,350200,1506,3, ,1,0,34897,359490.973255,575122.757678,1,1990 to 1994,2731743.0
94030149,Y095049, ,,1994,490200,2302,4, ,1,1,14156,358890.973255,561772.757678,1,1990 to 1994,2731743.0
94030150,Y095265, ,,1994,711400,2400,7, ,1,0,16001,356040.973255,562972.757678,1,1990 to 1994,2731743.0
94030151,Y096067, ,,1994,241800,2907,7, ,0,0,43962,356190.973255,580972.757678,1,1990 to 1994,2731743.0
94030152,Y097713, ,,1994,231300,2700,10, ,0,0,44149,349290.973255,581122.757678,1,1990 to 1994,2731743.0
94030153,Y097394, ,,1994,250900,2300,9, ,0,0,45545,348990.973255,582022.757678,1,1990 to 1994,2731743.0
94030154,Y097394, ,,1994,250900,2300,9, ,0,0,45545,348990.973255,582022.757678,1,1990 to 1994,2731743.0
94030155,Y100198, ,,1994,252100,2200,9, ,1,0,39709,347340.973255,578272.757678,1,1990 to 1994,2731743.0
94030156,Y101201, ,,1994,241100,2100,9, ,0,0,45574,353340.973255,582022.757678,1,1990 to 1994,2731743.0
94030157,Y102416, ,,1994,681400,2400,7, ,0,0,20901,357090.973255,566122.757678,1,1990 to 1994,2731743.0
94030158,Y102524, ,,1994,760800,1101,1, ,1,0,57138,340440.973255,589522.757678,1,1990 to 1994,2731743.0
94030159,Y102633, ,,1994,431200,1101,1, ,1,1,19080,363540.973255,564922.757678,1,1990 to 1994,2731743.0
94030160,Y103853, ,,1994,252200,2100,9, ,1,0,40413,348090.973255,578722.757678,1,1990 to 1994,2731743.0
94030161,Y105717, ,,1994,252100,1205,6, ,1,0,40638,346890.973255,578872.757678,1,1990 to 1994,2731743.0
94030162,Y105717, ,,1994,252100,1205,6, ,1,0,40638,346890.973255,578872.757678,1,1990 to 1994,2731743.0
94030163,Y107431, ,,1994,280800,2100,9, ,1,0,40448,353340.973255,578722.757678,1,1990 to 1994,2731743.0
94030165,Y106807, ,,1994,710400,2100,9, ,1,0,19722,354990.973255,565372.757678,1,1990 to 1994,2731743.0
94030166,Y110673, ,,1994,611100,2300,9, ,0,0,27652,356190.973255,570472.757678,1,1990 to 1994,2731743.0
94030168,Y111269, ,,1994,671300,2100,9, ,1,0,22285,354990.973255,567022.757678,1,1990 to 1994,2731743.0
94030169,Y112332, ,,1994,691200,1101,1, ,0,0,18578,358140.973255,564622.757678,1,1990 to 1994,2731743.0
94030170,Y112797, ,,1994,690800,2400,7, ,0,0,20927,360990.973255,566122.757678,1,1990 to 1994,2731743.0
94030171,Y115722, ,,1994,40300,2100,9, ,0,0,56519,352440.973255,589072.757678,1,1990 to 1994,2731743.0
94030172,Y116188, ,,1994,200400,2400,7, ,1,0,47185,350340.973255,583072.757678,1,1990 to 1994,2731743.0
94030173,Y117065, ,,1994,460200,2400,7, ,0,0,16761,365190.973255,563422.757678,1,1990 to 1994,2731743.0
94030174,Y116510, ,,1994,60700,1101,1, ,1,0,53516,356340.973255,587122.757678,1,1990 to 1994,2731743.0
94030175,Y116510, ,,1994,60700,1101,1, ,1,0,53516,356340.973255,587122.757678,1,1990 to 1994,2731743.0
94030176,Y116510, ,,1994,60700,1101,1, ,1,0,53516,356340.973255,587122.757678,1,1990 to 1994,2731743.0
94030177,Y116510, ,,1994,60700,1101,1, ,1,0,53516,356340.973255,587122.757678,1,1990 to 1994,2731743.0
94030178,Y116510, ,,1994,60700,1101,1, ,1,0,53516,356340.973255,587122.757678,1,1990 to 1994,2731743.0
94030179,Y116510, ,,1994,60700,1101,1, ,1,0,53516,356340.973255,587122.757678,1,1990 to 1994,2731743.0
94030180,Y116510, ,,1994,60700,1101,1, ,1,0,53516,356340.973255,587122.757678,1,1990 to 1994,2731743.0
94030181,Y117102, ,,1994,140800,2100,9, ,1,0,55816,351840.973255,588622.757678,1,1990 to 1994,2731743.0
94030182,Y117715, ,,1994,292500,3114,10, ,0,0,36699,350190.973255,576322.757678,1,1990 to 1994,2731743.0
94030183,Y114445, ,,1994,431300,2400,7, ,0,0,19315,363840.973255,565072.757678,1,1990 to 1994,2731743.0
94030184,Y117880, ,,1994,430200,1101,1, ,1,1,21636,362490.973255,566572.757678,1,1990 to 1994,2731743.0
94030185,Y119280, ,,1994,251800,2100,9, ,1,0,41351,348990.973255,579322.757678,1,1990 to 1994,2731743.0
94030186,Y119236, ,,1994,292500,2400,7, ,0,0,36467,350340.973255,576172.757678,1,1990 to 1994,2731743.0
94030187,Y119284, ,,1994,460400,2100,9, ,0,0,18849,363840.973255,564772.757678,1,1990 to 1994,2731743.0
94030188,Y114455, ,,1994,681100,2100,9, ,0,0,21599,356940.973255,566572.757678,1,1990 to 1994,2731743.0
94030189,Y120929, ,,1994,460700,2200,9, ,1,0,16062,365190.973255,562972.757678,1,1990 to 1994,2731743.0
94030190,Y120992, ,,1994,251800,2100,9, ,0,0,41582,348690.973255,579472.757678,1,1990 to 1994,2731743.0
94030191,Y119237, ,,1994,491300,2400,7, ,1,0,8329,358590.973255,558022.757678,1,1990 to 1994,2731743.0
94030192,Y123070, ,,1994,750600,2303,4, ,1,0,8084,356790.973255,557872.757678,1,1990 to 1994,2731743.0
94030193,Y109363, ,,1994,711400,2400,7, ,0,0,16009,357240.973255,562972.757678,1,1990 to 1994,2731743.0
94030194,Y123969, ,,1994,381600,3006,3, ,0,0,29300,358740.973255,571522.757678,1,1990 to 1994,2731743.0
94030195,Y124668, ,,1994,690400,2100,9, ,0,0,21379,358890.973255,566422.757678,1,1990 to 1994,2731743.0
94030196,Y126245, ,,1994,140100,2300,9, ,1,0,56515,351840.973255,589072.757678,1,1990 to 1994,2731743.0
94030197,Y126331, ,,1994,440100,2100,9, ,0,0,17897,360840.973255,564172.757678,1,1990 to 1994,2731743.0
94030198,Y126485, ,,1994,680200,2302,4, ,1,0,24633,357690.973255,568522.757678,1,1990 to 1994,2731743.0
94030199,Y126485, ,,1994,680200,2302,4, ,1,0,24633,357690.973255,568522.757678,1,1990 to 1994,2731743.0
94030200,Y126504, ,,1994,710800,2100,9, ,1,0,18568,356640.973255,564622.757678,1,1990 to 1994,2731743.0
94030201,Y127128, ,,1994,611900,2100,9, ,1,0,27184,355890.973255,570172.757678,1,1990 to 1994,2731743.0
94030202,Y127303, ,,1994,730600,1402,6, ,0,0,11113,356790.973255,559822.757678,1,1990 to 1994,2731743.0
94030203,Y127526, ,,1994,670700,2100,9, ,0,0,24152,355440.973255,568222.757678,1,1990 to 1994,2731743.0
94030204,Y128262, ,,1994,252000,2300,9, ,0,0,40870,346740.973255,579022.757678,1,1990 to 1994,2731743.0
94030205,Y128866, ,,1994,680200,1107,1, ,0,0,25336,358290.973255,568972.757678,1,1990 to 1994,2731743.0
94030206,Y129189, ,,1994,370200,2100,9, ,0,0,29529,358140.973255,571672.757678,1,1990 to 1994,2731743.0
94030207,Y129303, ,,1994,710400,2100,9, ,1,0,19024,355140.973255,564922.757678,1,1990 to 1994,2731743.0
94030208,Y129305, ,,1994,671100,2100,9, ,1,0,23222,355740.973255,567622.757678,1,1990 to 1994,2731743.0
94030209,Y131269, ,,1994,260500,2400,7, ,0,0,39724,349590.973255,578272.757678,1,1990 to 1994,2731743.0
94030210,Y131328, ,,1994,251700,2200,9, ,0,0,42049,348840.973255,579772.757678,1,1990 to 1994,2731743.0
94030211,Y132589, ,,1994,611700,2100,9, ,1,0,27177,354840.973255,570172.757678,1,1990 to 1994,2731743.0
94030212,Y132933, ,,1994,430400,2100,9, ,1,0,19999,361590.973255,565522.757678,1,1990 to 1994,2731743.0
94030213,Y133003, ,,1994,681400,1101,1, ,1,0,20669,357240.973255,565972.757678,1,1990 to 1994,2731743.0
94030214,Y133038, ,,1994,710800,2100,9, ,1,0,18571,357090.973255,564622.757678,1,1990 to 1994,2731743.0
94030215,Y064396, ,,1994,60700,1202,5, ,1,0,53748,356190.973255,587272.757678,1,1990 to 1994,2731743.0
94030216,Y132533, ,,1994,221300,1101,1, ,1,0,47434,352740.973255,583222.757678,1,1990 to 1994,2731743.0
94030217,Y133436, ,,1994,681200,1115,3, ,0,0,22071,357840.973255,566872.757678,1,1990 to 1994,2731743.0
94030218,Y118872, ,,1994,231500,2303,4, ,1,0,42766,351540.973255,580222.757678,1,1990 to 1994,2731743.0
94030219,Y135044, ,,1994,460300,2300,9, ,0,0,18622,364740.973255,564622.757678,1,1990 to 1994,2731743.0
94030220,Y135210, ,,1994,301100,2400,7, ,0,0,35317,352590.973255,575422.757678,1,1990 to 1994,2731743.0
94030259,Y123887, ,,1994,380100,2100,9, ,0,0,30243,360390.973255,572122.757678,1,1990 to 1994,2731743.0
94040167,Y150679, ,,1994,490200,1107,1, ,1,0,14156,358890.973255,561772.757678,1,1990 to 1994,2731743.0
94040221,Y136695, ,,1994,300800,2200,9, ,1,0,35779,351990.973255,575722.757678,1,1990 to 1994,2731743.0
94040222,Y136886, ,,1994,351400,1110,2, ,1,1,31632,359040.973255,573022.757678,1,1990 to 1994,2731743.0
