address,year,x,y,exact_date
1857 W. 13th st.,1922.000000000000000,-87.672652999999997,41.864863000000000,1922-10-01
2942 W Polk,1922.000000000000000,-87.699488000000002,41.871136999999997,1922-10-01
1017 S. Mogan st.,1922.000000000000000,-87.650902000000002,41.869185999999999,1922-10-02
S.W. corner of Whipple st. and Wabansia ave.,1922.000000000000000,-87.703557009999997,41.911826759999997,1922-10-05
25th Place & Lowe Ave.,1922.000000000000000,-87.643518450000002,41.846163580000002,1922-10-08
1259 Blue Island ave,1922.000000000000000,-87.653830999999997,41.866146999999998,1922-10-08
2842 S Tripp,1922.000000000000000,-87.730682999999999,41.840040999999999,1922-10-08
1913  Archer Ave,1922.000000000000000,-87.627505999999997,41.856265999999998,1922-10-16
3130 Indiana Ave,1922.000000000000000,-87.622083000000003,41.837770999999996,1922-10-17
5133 Bernice av,1922.000000000000000,-87.755484999999993,41.950426000000000,1922-10-20
4120 State st,1922.000000000000000,-87.626525000000001,41.819574000000003,1922-10-20
SE corner of Clark & Schiller sts.,1922.000000000000000,-87.631394860000000,41.907690850000002,1922-10-20
1042 W. 14th pl.,1922.000000000000000,-87.652428999999998,41.862707000000000,1922-10-22
1552 Fulton st.,1922.000000000000000,-87.666055000000000,41.886637000000000,1922-10-22
1619 S. Racine Ave,1922.000000000000000,-87.656287000000006,41.859555000000000,1922-10-22
31st st. & LaSalle st.,1922.000000000000000,-87.630021569999997,41.838202729999999,1922-10-23
in Flournoy st 100 ft west of Kedzie,1922.000000000000000,-87.706410880000007,41.872756510000002,1922-10-23
Clybourn and Webster Aves,1922.000000000000000,-87.664396760000002,41.921582610000002,1922-10-25
Thomas st. & Western ave.,1922.000000000000000,-87.686991689999999,41.901143120000000,1922-10-26
6118 S. State St.,1922.000000000000000,-87.625583000000006,41.783352000000001,1922-10-26
2728 Wabash ave.,1922.000000000000000,-87.625421000000003,41.844220000000000,1922-10-28
605 E. 41st st.,1922.000000000000000,-87.611526999999995,41.820163000000001,1922-10-29
533 N. Wells st.,1922.000000000000000,-87.633915000000002,41.891778000000002,1922-10-29
74th & S. Chicago ave.,1922.000000000000000,-87.598114010000003,41.760396470000003,1922-10-31
442 Elm st.,1922.000000000000000,-87.640593999999993,41.902836999999998,1922-11-04
1959 Armitage Ave.,1922.000000000000000,-87.676933000000005,41.917662999999997,1922-11-04
2501 N. Mason Ave,1922.000000000000000,-87.774415000000005,41.925854999999999,1922-11-04
2501 N. Mason ave.,1922.000000000000000,-87.774415000000005,41.925854999999999,1922-11-04
5126 Paulina st.,1922.000000000000000,-87.672217000000003,41.975492000000003,1922-11-05
342 W. 31st st.,1922.000000000000000,-87.635615999999999,41.838337000000003,1922-11-06
3717 Roosevelt Rd.,1922.000000000000000,-87.718213000000006,41.866163000000000,1922-11-06
57th and Stewart,1922.000000000000000,-87.635385990000003,41.790720790000002,1922-11-11
1800 N. Wells st.,1922.000000000000000,-87.634983000000005,41.914940000000001,1922-11-12
427 E. 41st st.,1922.000000000000000,-87.615710000000007,41.820098999999999,1922-11-14
Peterson and Crawford,1922.000000000000000,-87.728555200000002,41.990007200000001,1922-11-16
731 Maxwell St,1922.000000000000000,-87.645632000000006,41.864663000000000,1922-11-16
2406 Blue Island,1922.000000000000000,-87.676130999999998,41.848582999999998,1922-11-17
5218 S. State st.,1922.000000000000000,-87.626024999999998,41.799672000000001,1922-11-18
4724 Cottage Grove Ave,1922.000000000000000,-87.606683000000004,41.809049999999999,1922-11-19
3552 Rhodes,1922.000000000000000,-87.614582999999996,41.829639999999998,1922-11-19
4834 Madison St.,1922.000000000000000,-87.746181000000007,41.880637000000000,1922-11-24
478 E. 31st St.,1922.000000000000000,-87.614934000000005,41.838636999999999,1922-11-24
40th and State,1922.000000000000000,-87.626395230000000,41.821862299999999,1922-11-26
40th and State,1922.000000000000000,-87.626395230000000,41.821862299999999,1922-11-26
317 W. Claremont,1922.000000000000000,-87.685400000000001,41.887349999999998,1922-11-27
Washington Blvd / Campbell ave.,1922.000000000000000,-87.688536639999995,41.882949660000001,1922-11-30
1312 W. Cullerton st.,1922.000000000000000,-87.659239999999997,41.855317999999997,1922-11-30
SE corner of Crawford ave & Thomas st.,1922.000000000000000,-87.725894449999998,41.900632049999999,1922-12-01
500 S State,1922.000000000000000,-87.627782999999994,41.875363000000000,1922-12-01
37th st / Michigan ave,1922.000000000000000,-87.623155120000007,41.827394849999997,1922-12-08
Princeton ave. 70ft. South of 23rd st.,1922.000000000000000,-87.634785179999994,41.851230510000001,1922-12-08
Western av and 51st,1922.000000000000000,-87.684180740000002,41.800991000000003,1922-12-09
Western Av 51st,1922.000000000000000,-87.684180740000002,41.800991000000003,1922-12-09
SE corner of 43rd & State sts.,1922.000000000000000,-87.626094820000006,41.816201329999998,1922-12-10
3320 Calumet,1922.000000000000000,-87.618269999999995,41.834316000000001,1922-12-11
108 W 47th st,1922.000000000000000,-87.628793000000002,41.809336999999999,1922-12-13
4536 Wentworth,1922.000000000000000,-87.631527000000006,41.811484999999998,1922-12-16
5361 Morgan st,1922.000000000000000,-87.649914999999993,41.796441999999999,1922-12-19
5361 Morgan st.,1922.000000000000000,-87.649914999999993,41.796441999999999,1922-12-19
1408 S. Peoria st.,1922.000000000000000,-87.648983000000001,41.861452999999997,1922-12-23
764 E. 41st st.,1922.000000000000000,-87.607825000000005,41.820498999999998,1922-12-25
3632 Ellis av,1922.000000000000000,-87.608029000000002,41.828586999999999,1922-12-25
4315 S. Hermitage Ave,1922.000000000000000,-87.668615000000003,41.815432000000001,1922-12-26
Kolin & Grand av,1922.000000000000000,-87.734863759999996,41.909431480000002,1922-12-26
467 Milwaukee Ave.,1922.000000000000000,-87.646558999999996,41.890718999999997,1922-12-27
554 E. 35th st.,1922.000000000000000,-87.612559000000005,41.831336999999998,1922-12-29
4010 Indiana ave.,1922.000000000000000,-87.621767000000006,41.821702999999999,1922-12-30
Hermitage ave & van Buren st.,1922.000000000000000,-87.670748230000001,41.876319500000001,1922-12-30
Hermitage av VanBuren,1922.000000000000000,-87.670748230000001,41.876319500000001,1922-12-30
1103 W Adams,1922.000000000000000,-87.654848000000001,41.878962999999999,1922-12-30
Leavitt & Washington sts.,1922.000000000000000,-87.681541440000004,41.883045510000002,1922-12-30
Hermitage ave. and Van Buren st.,1922.000000000000000,-87.670748230000001,41.876319500000001,1922-12-30
813 W. Monroe st.,1922.000000000000000,-87.647715000000005,41.880363000000003,1922-12-31
Sawyer & Milwaukee av.,1922.000000000000000,-87.709457869999994,41.930331260000003,1922-12-31
SE corner 31st st. & Vernon ave.,1922.000000000000000,-87.615344519999994,41.838234700000001,1922-12-31
3006 Indiana Av,1922.000000000000000,-87.622129999999999,41.840088999999999,1922-12-31
22nd & Western,1922.000000000000000,-87.685639859999995,41.851997709999999,1922-12-31
Federal st. between 18th & 19th st.,1923.000000000000000,-87.629442209999993,41.857224000000002,1923-01-01
31st & Cottage Grove,1923.000000000000000,-87.613499160000003,41.838442530000002,1923-01-02
63rd st and Woodlawn,1923.000000000000000,-87.596139910000005,41.780320930000002,1923-01-03
2909 W 25th Pl,1923.000000000000000,-87.698079000000007,41.845362999999999,1923-01-06
"Kedzie ave., Jackson Blvd",1923.000000000000000,-87.706003190000004,41.877294100000000,1923-01-06
N.E. corner Root and State sts.,1923.000000000000000,-87.626180649999995,41.819287740000000,1923-01-07
427 W Erie st,1923.000000000000000,-87.639814999999999,41.893763000000000,1923-01-07
Ogden av / Roosevelt Rd.,1923.000000000000000,-87.683751580000006,41.866556740000000,1923-01-09
4144 Sheridan Rd.,1923.000000000000000,-87.654814000000002,41.957633000000001,1923-01-10
2233 S St Louis av,1923.000000000000000,-87.680515000000000,41.851053999999998,1923-01-11
1320 Blue Island,1923.000000000000000,-87.655553999999995,41.864665000000002,1923-01-12
3525 Prairie ave.,1923.000000000000000,-87.620300000000000,41.830536000000002,1923-01-13
1532 S. Spaulding ave.,1923.000000000000000,-87.708083000000002,41.860270000000000,1923-01-16
155 N. Wood st.,1923.000000000000000,-87.671615000000003,41.884295999999999,1923-01-16
1522 S. Sawyer ave.,1923.000000000000000,-87.706883000000005,41.860424000000002,1923-01-18
1541 W. Van Buren St.,1923.000000000000000,-87.665261999999998,41.876263000000002,1923-01-20
9005 Burley av.,1923.000000000000000,-87.545503999999994,41.731786000000000,1923-01-21
3700 Peterson ave.,1923.000000000000000,-87.721489000000005,41.990430000000003,1923-01-23
2609 S. Wabash ave.,1923.000000000000000,-87.625105000000005,41.845379999999999,1923-01-25
627 W 26th st,1923.000000000000000,-87.642724509999994,41.845220480000002,1923-01-27
4104 Cottage Grove,1923.000000000000000,-87.606955999999997,41.820177000000001,1923-01-27
519 E 41st,1923.000000000000000,-87.612978999999996,41.820163000000001,1923-01-28
2953 Wabash Ave,1923.000000000000000,-87.625015000000005,41.841298000000002,1923-01-29
1814 Thomas st.,1923.000000000000000,-87.672884999999994,41.901536999999998,1923-02-02
4720 Ellis ave.,1923.000000000000000,-87.601857999999993,41.809148999999998,1923-02-03
116 W Madison,1923.000000000000000,-87.631294999999994,41.882137000000000,1923-02-03
1755 Wash. Blvd.,1923.000000000000000,-87.671134469999998,41.883205269999998,1923-02-04
"Michigan Ave, and Van Buren St.",1923.000000000000000,-87.624335290000005,41.876958590000001,1923-02-04
12 W 24th st,1923.000000000000000,-87.628513999999996,41.849336999999998,1923-02-06
50th and Racine,1923.000000000000000,-87.655019760000002,41.803166410000003,1923-02-07
1101 Larrabee st.,1923.000000000000000,-87.642930000000007,41.901668999999998,1923-02-09
Lowe and Vincinnes,1923.000000000000000,-87.639935019999996,41.739313029999998,1923-02-10
1100 W. Van Buren st.,1923.000000000000000,-87.654692999999995,41.876728999999997,1923-02-13
244 N Hoyne av,1923.000000000000000,-87.679383000000001,41.886066000000000,1923-02-17
Taylor st / Racine ave.,1923.000000000000000,-87.656757830000004,41.869385059999999,1923-02-18
336 E 35th sst,1923.000000000000000,-87.618134019999999,41.831184210000004,1923-02-18
Van Buren and Halsted,1923.000000000000000,-87.647209169999996,41.876686980000002,1923-02-18
3420 Roosevelt,1923.000000000000000,-87.711123999999998,41.866512000000000,1923-02-26
Rockwell and Division,1923.000000000000000,-87.691948409999995,41.902915860000000,1923-02-26
3420 Roosevelt rd,1923.000000000000000,-87.711123999999998,41.866512000000000,1923-02-26
835 N Hermit,1923.000000000000000,-87.670793000000003,41.897021000000002,1923-02-27
in front of 4909 Madison st.,1923.000000000000000,-87.748132999999996,41.880363000000003,1923-02-28
2638 Lexington st.,1923.000000000000000,-87.692267000000001,41.872137000000002,1923-03-01
1603 Fullerton ave.,1923.000000000000000,-87.668369999999996,41.925063000000002,1923-03-04
2332 Prairie,1923.000000000000000,-87.628383999999997,41.848911999999999,1923-03-04
1000 Larrabee st.,1923.000000000000000,-87.643282999999997,41.900539000000002,1923-03-05
1000 Larrabee,1923.000000000000000,-87.643282999999997,41.900539000000002,1923-03-05
530 S. Halsted st.,1923.000000000000000,-87.647383000000005,41.875174000000001,1923-03-07
37th pl and Ashland,1923.000000000000000,-87.665469650000006,41.825923809999999,1923-03-08
334 S. Winchester ave.,1923.000000000000000,-87.675299999999993,41.878399999999999,1923-03-11
748 E. 45th St.,1923.000000000000000,-87.607766999999996,41.813336999999997,1923-03-11
